,Time,Open,High,Low,Close,Volume,QuoteAssetVolume,NumberOfTrades,ID_Coin,Pt-1,Pt+1buyHigh,Pt+5c,Pt+10c,Time_human
331,1656379500000,1.00700000,1.032,1.00500000,1.027,139845.7,142408.12440000,514,STRAXUSDT,1.007,1.038,1.065,1.106,2022-06-28 01:25:00
332,1656441420000,0.93500000,0.949,0.93500000,0.948,24502.7,23100.13960000,118,STRAXUSDT,0.934,0.948,0.99,1.023,2022-06-28 18:37:00
333,1656460980000,0.85400000,0.886,0.85400000,0.874,122757.4,107224.67190000,401,STRAXUSDT,0.854,0.874,0.902,0.951,2022-06-29 00:03:00
334,1656462120000,0.91400000,0.938,0.90800000,0.933,63148.7,58204.99360000,332,STRAXUSDT,0.914,0.936,0.993,1.018,2022-06-29 00:22:00
335,1655152440000,4.94200000,5.175,4.94200000,5.13,41919.3,213094.53310000,859,UNFIUSDT,4.944,5.43,5.746,7.293,2022-06-13 20:34:00
336,1655153460000,6.28200000,6.459,6.28200000,6.38,84613.1,538305.35080000,1773,UNFIUSDT,6.284,6.579,7.416,8.21,2022-06-13 20:51:00
337,1655318280000,5.54400000,5.647,5.54400000,5.613,24852.3,139118.44040000,509,UNFIUSDT,5.541,5.623,5.992,6.495,2022-06-15 18:38:00
338,1656432120000,5.34600000,5.486,5.34300000,5.416,53078.8,287243.51020000,917,UNFIUSDT,5.346,5.493,5.856,5.914,2022-06-28 16:02:00
339,1659090720000,7.76200000,7.882,7.76200000,7.843,21972.5,171784.70360000,769,UNFIUSDT,7.763,7.892,8.188,9.231,2022-07-29 10:32:00
340,1659106380000,0.07726000,0.07817,0.07726000,0.0781,2465123.9,191916.55745600,804,ROSEUSDT,0.07725,0.07865,0.08131,0.08451,2022-07-29 14:53:00
341,1655620560000,0.49200000,0.503,0.49100000,0.501,88998.9,44433.51720000,152,AVAUSDT,0.492,0.506,0.532,0.547,2022-06-19 06:36:00
342,1657818180000,0.75500000,0.791,0.75500000,0.787,297972.2,230378.93350000,756,AVAUSDT,0.755,0.788,0.827,0.846,2022-07-14 17:03:00
343,1659270060000,0.70700000,0.741,0.70700000,0.719,218044.1,158705.29330000,268,AVAUSDT,0.708,0.92,1.011,1.155,2022-07-31 12:21:00
344,1659271560000,1.02800000,1.06,1.02300000,1.052,140308.8,146093.09850000,968,AVAUSDT,1.026,1.051,1.378,1.388,2022-07-31 12:46:00
345,1659296100000,0.98300000,0.995,0.98300000,0.993,24779.8,24465.04290000,118,AVAUSDT,0.983,0.995,1.04,1.062,2022-07-31 19:35:00
346,1659343440000,1.06300000,1.079,1.06100000,1.077,18191.6,19471.41620000,163,AVAUSDT,1.063,1.125,1.196,1.284,2022-08-01 08:44:00
347,1661324700000,0.93500000,0.952,0.93100000,0.948,43400.5,40773.94520000,272,AVAUSDT,0.935,0.973,1.012,1.065,2022-08-24 07:05:00
348,1661598180000,0.85900000,0.87,0.85800000,0.869,40772.5,35250.06130000,151,AVAUSDT,0.858,0.88,0.912,0.935,2022-08-27 11:03:00
349,1656779100000,0.04200000,0.0433,0.04200000,0.0429,2738899.0,116502.13830000,678,XEMUSDT,0.042,0.0452,0.0475,0.0514,2022-07-02 16:25:00
350,1656780780000,0.05540000,0.059,0.05530000,0.0579,4104676.0,236426.31430000,1359,XEMUSDT,0.0553,0.0585,0.0598,0.0654,2022-07-02 16:53:00
351,1658243520000,0.05530000,0.0565,0.05530000,0.0562,2472795.0,138700.34530000,702,XEMUSDT,0.0555,0.0562,0.0633,0.0597,2022-07-19 15:12:00
352,1657876440000,0.04840000,0.0501,0.04830000,0.0497,5188320.0,255498.43910000,545,SKLUSDT,0.0484,0.0502,0.0522,0.0534,2022-07-15 09:14:00
353,1658667060000,4.30000000,4.38,4.30000000,4.38,13786.53,60056.97520000,130,JUVUSDT,4.3,4.64,4.74,5.05,2022-07-24 12:51:00
354,1655328960000,0.00349000,0.0037,0.00349000,0.00362,40813551.0,146592.97641000,717,REEFUSDT,0.00349,0.00364,0.00379,0.00386,2022-06-15 21:36:00
355,1656108060000,2.78700000,2.969,2.78600000,2.958,75563.8,217656.85160000,743,OGUSDT,2.786,3.015,3.17,3.389,2022-06-24 22:01:00
356,1656110820000,3.39600000,3.55,3.39200000,3.538,26716.6,92576.72740000,581,OGUSDT,3.41,3.722,3.914,5.724,2022-06-24 22:47:00
357,1656112020000,4.77700000,5.0,4.75700000,4.888,30356.5,148346.15870000,836,OGUSDT,4.778,5.0,5.636,6.091,2022-06-24 23:07:00
358,1657581600000,3.64300000,3.728,3.64300000,3.723,12428.3,45856.35520000,183,OGUSDT,3.641,3.731,3.807,3.993,2022-07-11 23:20:00
359,1659162240000,4.71900000,4.836,4.71900000,4.822,11034.8,52754.33570000,272,OGUSDT,4.709,4.9,5.174,5.276,2022-07-30 06:24:00
360,1659215820000,5.26600000,5.398,5.26600000,5.397,11667.9,62359.47290000,238,OGUSDT,5.26,5.46,5.8,5.877,2022-07-30 21:17:00
361,1659634800000,5.14900000,5.223,5.14000000,5.214,14435.8,74827.10470000,253,OGUSDT,5.149,5.25,5.745,5.586,2022-08-04 17:40:00
362,1659861660000,6.50200000,6.603,6.47400000,6.6,25148.3,165362.06970000,554,OGUSDT,6.511,6.63,6.9,7.076,2022-08-07 08:41:00
363,1660832040000,7.79900000,8.0,7.79900000,7.895,22837.7,179615.08560000,728,OGUSDT,7.798,8.065,8.697,9.16,2022-08-18 14:14:00
364,1660834800000,8.24100000,8.422,8.20700000,8.349,14261.7,118615.37670000,579,OGUSDT,8.242,8.353,8.589,9.29,2022-08-18 15:00:00
365,1657879500000,3.34000000,3.38,3.33000000,3.38,14785.33,49720.01550000,82,ATMUSDT,3.34,3.43,3.62,4.04,2022-07-15 10:05:00
366,1658137500000,3.81000000,3.94,3.80000000,3.91,40821.2,158429.05040000,352,ATMUSDT,3.81,4.1,4.47,4.43,2022-07-18 09:45:00
367,1655050740000,3.65700000,3.754,3.64200000,3.729,27127.6,100518.12560000,472,ASRUSDT,3.646,3.769,4.22,4.072,2022-06-12 16:19:00
368,1657909860000,3.16600000,3.199,3.16600000,3.199,11277.6,35778.65250000,70,ASRUSDT,3.162,3.222,3.44,3.567,2022-07-15 18:31:00
369,1657910940000,3.50100000,3.55,3.49600000,3.55,18223.9,64373.89100000,223,ASRUSDT,3.5,3.62,3.902,3.869,2022-07-15 18:49:00
370,1659102300000,3.42100000,3.496,3.40200000,3.496,23638.3,81817.57920000,254,ASRUSDT,3.422,3.5,3.621,3.735,2022-07-29 13:45:00
371,1659127560000,3.84700000,3.921,3.84700000,3.921,11229.3,43708.07020000,281,ASRUSDT,3.847,3.924,4.39,4.223,2022-07-29 20:46:00
372,1660832220000,4.63300000,4.723,4.63300000,4.678,15173.1,71052.09530000,257,ASRUSDT,4.627,4.754,4.892,5.069,2022-08-18 14:17:00
373,1660941600000,4.59100000,4.65,4.59100000,4.638,10141.8,46993.15380000,133,ASRUSDT,4.59,4.652,4.869,5.024,2022-08-19 20:40:00
374,1660942080000,4.84800000,4.948,4.80000000,4.934,12108.7,58894.88580000,386,ASRUSDT,4.85,4.988,5.1,5.679,2022-08-19 20:48:00
375,1658141160000,0.06120000,0.0619,0.06120000,0.0619,317151.0,19531.03590000,74,RIFUSDT,0.0612,0.064,0.0655,0.0871,2022-07-18 10:46:00
376,1658143440000,0.11760000,0.1237,0.11760000,0.1237,2083232.0,250440.42240000,1321,RIFUSDT,0.1178,0.1266,0.133,0.1396,2022-07-18 11:24:00
377,1658146500000,0.11810000,0.1215,0.11800000,0.1203,1779418.0,213568.40180000,1371,RIFUSDT,0.118,0.1198,0.1257,0.1287,2022-07-18 12:15:00
378,1658149980000,0.12450000,0.1266,0.12410000,0.1264,349085.0,43828.45520000,311,RIFUSDT,0.1248,0.1269,0.1323,0.1357,2022-07-18 13:13:00
379,1658167320000,0.10510000,0.1085,0.10510000,0.1083,835449.0,89183.97870000,323,RIFUSDT,0.1052,0.109,0.114,0.1182,2022-07-18 18:02:00
380,1658207220000,0.09360000,0.099,0.09360000,0.0964,760574.0,73508.10390000,249,RIFUSDT,0.0936,0.0975,0.0996,0.1066,2022-07-19 05:07:00
381,1658909340000,0.06670000,0.0677,0.06670000,0.0677,107547.0,7205.14690000,36,RIFUSDT,0.0667,0.0686,0.0708,0.0777,2022-07-27 08:09:00
382,1658911860000,0.07940000,0.0809,0.07940000,0.0801,332061.0,26599.98330000,168,RIFUSDT,0.0793,0.0813,0.0844,0.09,2022-07-27 08:51:00
383,1658915700000,0.09460000,0.0963,0.09430000,0.0961,320137.0,30566.32170000,158,RIFUSDT,0.0946,0.0963,0.1044,0.109,2022-07-27 09:55:00
384,1661850540000,0.06470000,0.0655,0.06470000,0.0655,949686.0,61912.35830000,132,RIFUSDT,0.0646,0.0659,0.0678,0.0748,2022-08-30 09:09:00
385,1657242840000,7.49000000,7.76,7.49000000,7.75,10986.44,84030.02290000,887,BTCSTUSDT,7.47,7.76,8.26,8.69,2022-07-08 01:14:00
386,1657286640000,9.84000000,10.19,9.80000000,10.02,38529.28,385372.71470000,1289,BTCSTUSDT,9.84,10.13,11.76,12.9,2022-07-08 13:24:00
387,1657342620000,9.92000000,10.09,9.86000000,10.05,13392.49,133710.09840000,461,BTCSTUSDT,9.92,10.16,10.82,11.35,2022-07-09 04:57:00
388,1657447020000,9.20000000,9.44,9.18000000,9.37,11046.73,102518.57360000,555,BTCSTUSDT,9.19,9.74,10.47,11.05,2022-07-10 09:57:00
389,1657533480000,12.84000000,13.26,12.83000000,13.14,29644.2,386611.63220000,2407,BTCSTUSDT,12.9,13.16,13.61,13.95,2022-07-11 09:58:00
390,1658244540000,8.21000000,8.34,8.21000000,8.32,10936.4,90516.45020000,590,BTCSTUSDT,8.23,8.5,9.39,9.3,2022-07-19 15:29:00
391,1658246820000,9.15000000,9.55,9.08000000,9.28,20281.34,189527.86860000,715,BTCSTUSDT,9.15,9.35,9.83,10.03,2022-07-19 16:07:00
392,1659059580000,8.73000000,9.01,8.73000000,8.94,22527.58,200186.54770000,300,BTCSTUSDT,8.73,9.07,9.3,10.35,2022-07-29 01:53:00
393,1659061800000,11.34000000,11.76,11.25000000,11.75,20875.98,240881.20500000,1266,BTCSTUSDT,11.35,12.03,14.11,14.22,2022-07-29 02:30:00
394,1659065220000,12.35000000,13.1,12.14000000,12.78,38543.31,491343.09990000,2695,BTCSTUSDT,12.32,13.1,14.16,14.35,2022-07-29 03:27:00
395,1659142920000,15.16000000,15.48,15.07000000,15.33,16034.79,245028.94710000,1647,BTCSTUSDT,15.16,15.33,15.65,17.42,2022-07-30 01:02:00
396,1659181740000,13.22000000,14.19,13.22000000,14.09,37575.91,513627.47360000,2871,BTCSTUSDT,13.21,14.82,16.83,16.84,2022-07-30 11:49:00
397,1659197280000,18.52000000,19.85,18.52000000,19.66,39976.27,769392.87970000,4927,BTCSTUSDT,18.51,23.75,24.96,25.34,2022-07-30 16:08:00
398,1659200400000,23.17000000,24.98,23.12000000,24.23,34877.49,843383.39970000,5381,BTCSTUSDT,23.17,24.8,27.28,27.5,2022-07-30 17:00:00
399,1659232740000,26.11000000,27.19,26.08000000,27.18,15178.29,406382.70230000,3312,BTCSTUSDT,26.12,27.45,28.29,30.98,2022-07-31 01:59:00
400,1659245340000,30.38000000,32.28,30.28000000,31.67,24451.46,770871.41350000,4423,BTCSTUSDT,30.38,34.49,36.81,36.65,2022-07-31 05:29:00
401,1656161580000,0.07190000,0.0729,0.07170000,0.0729,142011.0,10241.36550000,55,TRUUSDT,0.072,0.0737,0.0752,0.0826,2022-06-25 12:53:00
402,1656164160000,0.08120000,0.0834,0.08100000,0.0824,503464.0,41505.63550000,181,TRUUSDT,0.0809,0.0839,0.088,0.0912,2022-06-25 13:36:00
403,1656227100000,0.08830000,0.0903,0.08830000,0.0896,503884.0,45149.15320000,220,TRUUSDT,0.0885,0.091,0.0962,0.1031,2022-06-26 07:05:00
404,1661339160000,0.06770000,0.0694,0.06750000,0.0694,627251.0,43013.34270000,243,TRUUSDT,0.0676,0.0704,0.0719,0.0748,2022-08-24 11:06:00
405,1655846520000,0.00339000,0.00346,0.00339000,0.00344,3415160.0,11688.92654000,115,CKBUSDT,0.00339,0.00355,0.00396,0.00429,2022-06-21 21:22:00
406,1657640280000,0.00340000,0.00349,0.00340000,0.00347,12409835.0,42644.97694000,312,CKBUSDT,0.00341,0.00375,0.00435,0.00442,2022-07-12 15:38:00
407,1654872780000,0.63140000,0.643,0.63080000,0.64,107553.0,68588.19930000,193,TWTUSDT,0.6319,0.6436,0.665,0.6853,2022-06-10 14:53:00
408,1659629580000,1.04790000,1.0742,1.04790000,1.0724,167646.0,177409.05270000,506,TWTUSDT,1.0478,1.0734,1.1589,1.1558,2022-08-04 16:13:00
409,1656860880000,1.39400000,1.426,1.39400000,1.416,44813.5,63227.93430000,159,FIROUSDT,1.393,1.474,1.512,1.659,2022-07-03 15:08:00
410,1657786020000,1.45900000,1.512,1.45800000,1.499,51870.8,77459.91060000,173,FIROUSDT,1.457,1.531,2.197,3.327,2022-07-14 08:07:00
411,1657792380000,2.62500000,2.688,2.61800000,2.653,10482.1,27696.45920000,192,FIROUSDT,2.626,2.663,2.749,3.029,2022-07-14 09:53:00
412,1657795320000,4.37400000,4.45,4.07300000,4.433,154630.4,671070.46650000,2927,FIROUSDT,4.373,4.499,4.623,4.995,2022-07-14 10:42:00
413,1657796700000,4.83800000,4.937,4.80000000,4.915,43305.6,210280.04080000,869,FIROUSDT,4.843,5.25,5.394,5.58,2022-07-14 11:05:00
414,1657798080000,4.44900000,4.55,4.43700000,4.509,40574.0,182802.20730000,785,FIROUSDT,4.449,4.55,4.829,4.897,2022-07-14 11:28:00
415,1657798680000,4.80000000,4.9,4.73700000,4.897,23238.3,112319.09640000,677,FIROUSDT,4.795,4.994,5.172,5.783,2022-07-14 11:38:00
416,1657802820000,5.25500000,5.396,5.15000000,5.342,34921.1,183387.29750000,887,FIROUSDT,5.25,5.352,5.901,6.209,2022-07-14 12:47:00
417,1657808520000,3.95100000,4.134,3.92700000,4.134,43118.9,173855.46830000,739,FIROUSDT,3.96,4.2,4.509,4.6,2022-07-14 14:22:00
418,1657812240000,4.20200000,4.254,4.20100000,4.249,23102.7,97814.46200000,502,FIROUSDT,4.202,4.291,4.418,4.815,2022-07-14 15:24:00
419,1657813380000,4.84100000,5.069,4.80600000,5.023,62752.8,311358.66390000,1584,FIROUSDT,4.847,5.134,5.624,5.541,2022-07-14 15:43:00
420,1657813860000,5.43600000,5.6,5.40200000,5.51,44508.5,245128.45640000,1565,FIROUSDT,5.427,5.568,5.865,5.913,2022-07-14 15:51:00
421,1657816200000,5.54100000,5.706,5.51800000,5.669,22872.1,128783.82580000,802,FIROUSDT,5.531,5.73,6.028,6.084,2022-07-14 16:30:00
422,1657843260000,4.40700000,4.518,4.38700000,4.513,26948.0,120275.99210000,446,FIROUSDT,4.409,4.67,4.83,4.97,2022-07-15 00:01:00
423,1657848840000,5.16500000,5.3,5.15000000,5.265,22156.1,116237.46020000,469,FIROUSDT,5.158,5.577,5.904,5.925,2022-07-15 01:34:00
424,1657866120000,5.42500000,5.534,5.42500000,5.511,15752.4,86553.16490000,346,FIROUSDT,5.425,5.548,5.7,6.002,2022-07-15 06:22:00
425,1657867920000,5.88200000,6.01,5.86900000,5.977,20981.5,125318.04820000,488,FIROUSDT,5.885,6.01,6.41,6.501,2022-07-15 06:52:00
426,1657874100000,5.99400000,6.259,5.99400000,6.253,54602.8,334676.61030000,1269,FIROUSDT,5.981,6.264,6.445,6.719,2022-07-15 08:35:00
