,Time,ID_Coin,Time_human,Open,High,Low,Close,NumberOfTrades,Pt+10c,Pt+1buyHigh,Pt+5c,Pt-1,Pt1 +0,Pt1 +1,Pt1 +2,Pt1 +3,Pt1 +4,Pt1 +5,Pt1 +6,Pt1 +7,Pt1 +8,Pt1 +9,Pt1 -1,Pt1 -10,Pt1 -2,Pt1 -3,Pt1 -4,Pt1 -5,Pt1 -6,Pt1 -7,Pt1 -8,Pt1 -9,QAVol1 +0,QAVol1 +1,QAVol1 +2,QAVol1 +3,QAVol1 +4,QAVol1 +5,QAVol1 +6,QAVol1 +7,QAVol1 +8,QAVol1 +9,QAVol1 -1,QAVol1 -10,QAVol1 -2,QAVol1 -3,QAVol1 -4,QAVol1 -5,QAVol1 -6,QAVol1 -7,QAVol1 -8,QAVol1 -9,QuoteAssetVolume,Trades1 +0,Trades1 +1,Trades1 +2,Trades1 +3,Trades1 +4,Trades1 +5,Trades1 +6,Trades1 +7,Trades1 +8,Trades1 +9,Trades1 -1,Trades1 -10,Trades1 -2,Trades1 -3,Trades1 -4,Trades1 -5,Trades1 -6,Trades1 -7,Trades1 -8,Trades1 -9,Volume,Vt1 +0,Vt1 +1,Vt1 +2,Vt1 +3,Vt1 +4,Vt1 +5,Vt1 +6,Vt1 +7,Vt1 +8,Vt1 +9,Vt1 -1,Vt1 -10,Vt1 -2,Vt1 -3,Vt1 -4,Vt1 -5,Vt1 -6,Vt1 -7,Vt1 -8,Vt1 -9,mfi1 +0,mfi1 +1,mfi1 +2,mfi1 +3,mfi1 +4,mfi1 +5,mfi1 +6,mfi1 +7,mfi1 +8,mfi1 +9,mfi1 -1,mfi1 -10,mfi1 -2,mfi1 -3,mfi1 -4,mfi1 -5,mfi1 -6,mfi1 -7,mfi1 -8,mfi1 -9,rsi1 +0,rsi1 +1,rsi1 +2,rsi1 +3,rsi1 +4,rsi1 +5,rsi1 +6,rsi1 +7,rsi1 +8,rsi1 +9,rsi1 -1,rsi1 -10,rsi1 -2,rsi1 -3,rsi1 -4,rsi1 -5,rsi1 -6,rsi1 -7,rsi1 -8,rsi1 -9,vwap1 +0,vwap1 +1,vwap1 +2,vwap1 +3,vwap1 +4,vwap1 +5,vwap1 +6,vwap1 +7,vwap1 +8,vwap1 +9,vwap1 -1,vwap1 -10,vwap1 -2,vwap1 -3,vwap1 -4,vwap1 -5,vwap1 -6,vwap1 -7,vwap1 -8,vwap1 -9
760,1657767360000,VGXUSDT,2022-07-14 02:56:00,0.634,0.649,0.634,0.644,242,0.699,0.649,0.67,0.635,0.646,0.65,0.665,0.681,0.67,0.678,0.686,0.692,0.69,0.699,0.644,0.64,0.635,0.639,0.633,0.623,0.629,0.628,0.638,0.646,49647.60960000,102028.95590000,192467.87370000,274635.94770000,150484.09540000,116193.37690000,122134.77780000,344007.59010000,398035.12440000,195169.40770000,49118.58490000,48795.11890000,38970.25590000,110030.95290000,85314.96980000,69561.76470000,29391.11300000,104149.96620000,79447.45390000,68335.08620000,49118.5849,181,309,667,882,487,371,528,879,1501,637,242,165,183,305,251,159,185,443,201,230,76433.6,77021.4,156640.9,291837.5,404770.9,222593.4,172391.1,179272.5,499588.2,570152.8,280662.4,76433.6,76318.2,61308.7,173694.5,135607.2,111598.5,46758.4,165235.0,123446.2,106136.0,48.43343042093688,52.86408025738233,59.423521551661686,64.19463704705029,53.77418840160096,51.353712861533815,51.75454068800451,64.08573979486184,66.24928549880644,52.9370834514851,48.38305661933061,48.762050733613535,47.55521793517962,53.13894357535548,51.29037474112979,50.12432417906707,47.1479457009647,52.54496907397648,50.79312665806281,50.05822528815982,59.58764618818547,61.60827140926194,68.05810181153184,73.22523546843111,65.39313067258854,68.06813212258757,70.52196469330359,72.24467729642701,70.76022270932923,73.40815418301426,58.57538662719719,59.77472812014501,53.73278268251489,56.45653429782814,53.14859637581521,46.90634834818302,50.667440248842624,50.047566799614785,56.65827605495661,62.82261330584294,0.643671773918521,0.6483518650633843,0.6571580091705643,0.6701032648567928,0.6756022449263795,0.6746850506792039,0.6790587043981806,0.6866608363100117,0.6911759045102195,0.6945463325055781,0.6392176535457881,0.6394529174086941,0.636072448800697,0.6341411824334191,0.6283237344446344,0.6260446038873791,0.6298529564285178,0.6345612927570852,0.6422076688291455,0.6419085655468604
761,1658169840000,VGXUSDT,2022-07-18 18:44:00,0.395,0.405,0.395,0.402,202,0.641,0.407,0.449,0.396,0.404,0.412,0.417,0.428,0.449,0.5,0.519,0.573,0.584,0.641,0.402,0.389,0.396,0.393,0.392,0.392,0.391,0.39,0.389,0.39,35104.84750000,33199.31650000,73631.63600000,127409.63900000,171332.86550000,314108.07240000,837711.83550000,780318.85260000,831984.13650000,816421.84580000,39811.97200000,3606.27250000,11987.63750000,7727.63660000,2077.94120000,3476.28830000,4767.75090000,2076.35150000,282.03130000,766.90100000,39811.972,153,175,291,461,724,1488,3373,3156,2834,2899,202,14,65,30,17,22,44,16,4,4,99418.4,86924.2,81217.6,177339.1,301273.7,390428.4,664110.9,1654653.4,1441667.1,1453366.0,1336464.9,99418.4,9281.4,30405.2,19706.3,5304.7,8879.4,12214.4,5333.5,723.3,1968.5,75.23902357932367,72.81944467078097,84.77099474643319,90.67607587798189,93.06276484864566,96.37298537654529,98.71421566948902,92.79137825361994,93.18764014300024,92.59522739897162,81.99695190206396,53.26758705813092,64.96996968485708,59.50047689321829,49.90270148906703,52.772442005426534,55.515732527831574,50.55051637470218,46.87187566237074,47.763357677915394,80.0324638708499,86.17491057024715,88.54641102524029,91.85614267906325,94.89126350725306,97.41293566204186,97.840578045202,98.56606301620498,98.66449157969471,99.03437596733353,77.73616302445913,38.980777827447476,67.24162844730773,58.06386412329611,54.08194793386807,54.081947933868065,49.98731979563388,45.47225638777135,40.48294669140821,44.241948153967,0.4019106005103861,0.40639252583236296,0.41401057898196664,0.42145543022111676,0.4344503952399933,0.467400481802812,0.502076066161619,0.5295554750226923,0.5647178529783764,0.5998486228084051,0.3993395109466486,0.38854012814469546,0.393951335854378,0.39219193688110576,0.3914579963950246,0.3907542816688634,0.3901307069981785,0.38962686016818593,0.38957709834807014,0.3888416459998164
762,1658173140000,VGXUSDT,2022-07-18 19:39:00,0.534,0.548,0.532,0.548,551,0.608,0.551,0.564,0.534,0.551,0.53,0.537,0.546,0.564,0.583,0.588,0.643,0.612,0.608,0.548,0.578,0.534,0.555,0.534,0.55,0.538,0.536,0.545,0.561,129813.49310000,256218.93410000,155520.62570000,205615.61980000,253253.43550000,338888.30150000,231735.19300000,515203.52190000,488565.85500000,337842.83400000,152945.81070000,199357.13120000,212948.92530000,217223.97580000,213387.98330000,148393.99900000,223424.83040000,274067.54830000,215258.63060000,237670.43810000,152945.8107,546,1003,646,788,957,1369,928,1851,1607,1276,551,854,798,832,704,631,723,968,764,913,284382.5,239161.9,472908.4,292510.9,377156.7,457429.3,587949.4,398768.3,845814.7,787199.0,548247.3,284382.5,346927.1,392090.4,397901.9,394978.6,271087.8,414769.8,501098.1,391415.5,417511.8,39.92191388155362,46.578684338200965,42.555060445462225,45.097468321076676,47.61906127103057,51.705261008667314,46.76067629432629,58.622473589755096,56.80366686178746,50.289058542155935,40.83143468851909,40.90181452086764,43.02224915426286,43.24913666397165,43.01771794542301,40.10961862300687,42.4546534762237,43.998485102128505,41.69369533771794,42.300037186046914,39.91645365555039,35.98671446976745,38.17176777297496,40.96207580609606,46.19234524653746,51.11536047927769,52.35086190856601,63.32982229795993,55.559356335764136,54.627955294370416,39.0333098562283,36.037760473310975,34.88594028739077,38.53742407299049,31.920593389034977,34.552265622061455,30.56557761992903,29.904777494099648,31.14325202770955,33.42862907606586,0.543884834727803,0.5406844120119414,0.5366773165157104,0.5396319986214057,0.5509424894099192,0.5681026861047264,0.5796942410512486,0.6122097348268457,0.6238991393438199,0.618442030952499,0.5413142435319042,0.5704905524221335,0.5440269734696572,0.5433493100578631,0.5425273173965842,0.5424255326470103,0.5411885169247663,0.5460698787110921,0.5586021698117991,0.5701460479924123
763,1658437140000,VGXUSDT,2022-07-21 20:59:00,0.458,0.47,0.458,0.466,374,0.507,0.471,0.486,0.458,0.471,0.481,0.485,0.488,0.486,0.498,0.502,0.496,0.497,0.507,0.466,0.446,0.458,0.455,0.451,0.451,0.452,0.451,0.45,0.448,116589.60490000,88318.22200000,101061.21230000,115953.17160000,118503.73910000,145149.78090000,308477.38880000,116344.86770000,188233.69710000,190757.66370000,54401.74780000,2191.53690000,24799.98040000,30721.81580000,14922.39340000,12416.80730000,8117.95910000,27212.28260000,16762.53440000,14244.80950000,54401.7478,388,348,418,618,560,586,1228,517,674,783,374,32,120,90,45,36,34,141,72,63,116888.9,250269.5,185915.9,208566.2,237806.0,242653.4,293936.0,615413.3,233013.3,381912.6,379628.1,116888.9,4919.3,54260.0,67868.1,33111.8,27500.1,17973.1,60252.6,37326.8,31854.5,82.17890935948562,69.11191594604985,71.25289532499471,73.64983127358974,74.00616534934957,77.80761115225425,88.675387787197,54.71906509892638,60.80311089922261,61.010792457634196,70.79487049701847,48.75102572403566,59.47545497850043,64.13243192455892,55.531407459419135,53.89640683519598,51.04656010040552,68.49381362318069,61.88748260836376,60.00245929188528,91.5784076579174,93.93499212930827,94.5874270983078,95.02011167232483,89.86260182058189,92.49481861712259,93.13472510207964,81.86006754717873,82.24583484712012,85.55421604882841,89.72475087875996,69.78095663835495,84.73178368832897,81.62216373396386,75.42550335110306,75.42550335110306,81.33736199862221,79.87244811182738,78.2900600308991,74.57837947293818,0.46648437077838883,0.471595647019211,0.4810342956837163,0.48610917570583473,0.4874983184843506,0.4908026427655858,0.49908076485753794,0.500842741650643,0.49576833566450856,0.4989850008016643,0.46234175153915685,0.4447753439728534,0.45511048371887125,0.4525682219926937,0.4511512359784136,0.4513333333333334,0.4513333333333335,0.4505682784139549,0.4484124341886223,0.447065789592953
764,1658710980000,VGXUSDT,2022-07-25 01:03:00,0.444,0.452,0.444,0.449,194,0.484,0.453,0.473,0.444,0.453,0.456,0.46,0.465,0.473,0.464,0.47,0.474,0.479,0.484,0.449,0.439,0.444,0.438,0.438,0.441,0.443,0.442,0.438,0.437,70968.50850000,48969.03860000,37460.33070000,86844.54120000,84553.17170000,97212.22680000,45677.13320000,53975.69040000,140117.90340000,148104.43830000,64542.66750000,1850.96980000,36442.58270000,4037.87850000,436.83960000,17310.61400000,5317.51010000,16266.32830000,13872.09880000,1998.72020000,64542.6675,194,194,188,280,348,406,264,217,373,474,194,13,112,29,9,97,25,64,44,7,143661.2,157764.2,107800.6,81728.9,188204.9,180960.8,206550.0,97758.8,114334.5,294293.2,308794.8,143661.2,4229.4,82195.1,9228.8,994.6,39254.9,12031.5,36910.0,31638.5,4573.0,64.50788513902803,57.09618529815512,53.624927453110544,63.80227440461405,63.17489700313344,65.22475199640999,51.62994094174692,53.35191409180087,66.53918014250863,67.50926082337082,63.16267231292656,45.76622856640593,56.80135632132477,46.968971928506704,45.69032287303425,51.03794666291858,46.940956555310294,50.5283835188773,49.74412185619426,45.81518587823128,60.56016344593085,63.66508447823581,67.3552986512058,71.28158986029129,76.21152377830273,63.09014592106397,67.15064210115132,69.55524150794491,72.28615149523023,74.72748954886966,55.89378151080607,34.88981353059023,48.87233738928883,37.8472039957669,37.8472039957669,41.7263777924381,44.55326881898033,42.75257591896699,34.89983844509413,32.75863987979298,0.4495545856454035,0.452290384870284,0.45624780645405244,0.46135464658371794,0.4660979865319738,0.4686006318619593,0.46734541798769325,0.46972143313029374,0.4752141287370712,0.47889344728022004,0.44639239182908186,0.4377365442244319,0.4424952742116668,0.43806485774465154,0.44094234131272864,0.4413127924751981,0.4413277790831911,0.4397692023409216,0.43824914276772103,0.43798698839710376
765,1660637520000,VGXUSDT,2022-08-16 08:12:00,0.317,0.329,0.317,0.325,442,0.358,0.333,0.347,0.317,0.333,0.347,0.354,0.346,0.347,0.35,0.345,0.352,0.359,0.358,0.325,0.313,0.317,0.317,0.314,0.315,0.315,0.314,0.314,0.314,48999.47990000,176264.64570000,121238.07160000,208029.07360000,54989.64230000,60407.47670000,61769.45490000,131870.40710000,103871.51870000,123555.41320000,68665.76690000,1401.98550000,3358.76150000,7926.18870000,853.21680000,5808.39010000,11517.88200000,3600.32880000,588.43600000,2349.16330000,68665.7669,281,765,693,980,387,383,456,601,489,554,442,19,19,45,10,37,52,12,2,24,212377.6,149298.3,515923.9,349503.4,602958.0,159469.5,174614.1,177455.7,375591.8,291939.8,347492.3,212377.6,4486.6,10597.4,25122.4,2710.8,18399.4,36622.0,11483.2,1874.0,7499.8,67.52047142495006,84.95635204798391,68.1090115545355,76.16704259495154,51.336283388775016,51.94843205307536,52.056442592341035,59.48307598392955,55.79912940746328,57.80280687432461,80.77648981383098,49.44165147073844,50.43320493933535,56.20757715624635,47.59153889465559,54.54306426369615,64.71249395835409,53.60310190941823,47.79796621984756,51.28591554258584,96.65490994119062,98.00692755968598,98.3631613389774,80.62668148793784,81.08579259025555,82.43093528408839,73.09988867941856,77.021576963231,80.13967662688134,78.5008582692361,94.77374327528155,100.0,89.06188944399155,89.06188944399155,83.08404163010631,100.0,100.0,100.0,100.0,100.0,0.3262810401983286,0.3400823615026678,0.34582695473091735,0.3476788077711076,0.34612417311809984,0.3463786651005916,0.3471653214788658,0.34971652471080694,0.35333249222458785,0.3563333333333333,0.323333975557798,0.3126666666666666,0.31619778759492867,0.31583767586910594,0.31491439209481675,0.31477813481057676,0.31442795650643457,0.3137134329550106,0.3137333063076519,0.3132923591181116
766,1661454720000,VGXUSDT,2022-08-25 19:12:00,0.309,0.329,0.308,0.325,736,0.366,0.328,0.359,0.311,0.321,0.328,0.339,0.352,0.359,0.355,0.355,0.36,0.356,0.366,0.325,0.268,0.311,0.322,0.328,0.304,0.307,0.332,0.287,0.269,116752.89810000,217355.80010000,204464.93000000,320528.27160000,180374.94330000,184787.73490000,212382.61100000,224284.34680000,154945.27690000,249116.67310000,111087.84980000,0.00000000,200071.36530000,155224.20820000,187549.89990000,186165.14690000,379053.04260000,514240.62460000,194204.65740000,478.23180000,111087.8498,647,1076,1217,1435,975,936,981,912,812,1079,736,0,982,842,1197,968,1877,2156,674,4,348042.7,363023.0,664935.7,611194.6,921501.6,506683.0,526091.8,599840.3,624225.7,437706.3,694030.6,348042.7,0.0,636339.4,472946.3,588279.5,609806.5,1178031.3,1646903.4,695384.2,1784.1,51.00476823347182,57.61892213413232,56.634994222309345,63.173193909250095,52.77903133957534,53.07237244843194,54.713165440966186,55.43106154662847,50.29245676113155,56.30812144398028,50.66481311281014,48.57617611523073,57.42587986989153,54.513024597416695,57.340324656446796,57.138506805038084,74.8348290841832,99.17439362658712,97.73048371534878,50.98607046615281,64.53223853271743,66.88395646372402,70.22500287265679,73.613182503395,75.24657080943138,72.48536123285061,72.48536123285061,73.87514102537571,70.79439618635955,73.7424554499381,67.05910206329041,24.528301886792462,62.25581591733686,69.66742970111893,74.13783207650465,66.04511398657098,68.53433237665044,96.75156110259142,89.58275298393433,42.227160071788745,0.32066666666666666,0.32476338712181074,0.33131049352875647,0.34401638837494347,0.3518167524935735,0.3544655464095367,0.3535545832944396,0.3567131504891621,0.3569391039162582,0.35808829178112567,0.31592614067240765,0.26833333333333337,0.3185916760368106,0.32344930821194384,0.31301394015120787,0.31147544434213587,0.31869225816087,0.3096559549732492,0.2819658791141249,0.26866666666666666
767,1661478660000,VGXUSDT,2022-08-26 01:51:00,0.359,0.362,0.358,0.362,68,0.387,0.362,0.376,0.358,0.358,0.356,0.362,0.369,0.376,0.376,0.373,0.374,0.384,0.387,0.362,0.369,0.358,0.359,0.358,0.361,0.365,0.368,0.369,0.369,10436.01560000,10037.38670000,45707.12250000,41377.03160000,27937.83880000,32396.68500000,33012.76060000,8196.05300000,46258.35960000,52520.34760000,15108.89040000,16499.69900000,9774.12130000,28752.07090000,16046.30400000,37895.39040000,12147.58360000,11163.57150000,15511.80020000,37595.72620000,15108.8904,57,67,183,164,181,197,179,34,203,335,68,86,57,158,86,195,57,57,99,146,42060.0,28973.6,28149.9,126925.5,113999.0,75036.4,86822.3,88014.9,21903.2,122366.1,136145.2,42060.0,44377.1,27241.7,80782.3,44690.2,104689.6,33210.9,30286.7,42070.5,101802.0,44.45577479739423,44.39152189840733,51.486831905067795,50.696778554167295,48.01825228107008,48.95295205531574,49.0724520605618,43.928983031014816,52.28084520391086,53.424975952606495,45.215904927698965,43.64547511834158,44.20918055921694,47.04928913338004,44.84192077824116,48.00923303300764,43.654146392745126,43.483678428295384,44.02241463174007,46.750766281130694,40.514326158711235,38.73184598614494,46.356791914715586,53.610399810017974,59.507027112155946,59.50702711215595,55.97082300875534,56.89043813758282,64.8065521312044,66.77750660303388,44.30059438497653,48.29296049422857,39.00770191925275,39.88760698348525,38.60155615763738,41.047924749262116,44.542948175505266,47.350721656829776,48.292960494228566,48.29296049422857,0.3601228188725707,0.35785496278530976,0.3598800628597442,0.36319025669867516,0.3690432345828698,0.3736666666666665,0.37417007726807167,0.3745338210904298,0.3799372486038262,0.3834577040410484,0.3597494602104515,0.37099488209679565,0.35783478794835694,0.35826029209587734,0.3614358184082898,0.36321638524394995,0.3671129391767034,0.3685271426570769,0.36913838989382947,0.3697381071119833
768,1661507100000,VGXUSDT,2022-08-26 09:45:00,0.471,0.487,0.47,0.48,548,0.524,0.488,0.499,0.471,0.485,0.489,0.484,0.486,0.499,0.506,0.524,0.519,0.517,0.524,0.48,0.482,0.471,0.472,0.474,0.474,0.482,0.483,0.479,0.476,173250.79960000,141267.42680000,158766.03410000,72844.17900000,576520.98460000,416473.43340000,403558.33790000,531326.60840000,294301.10380000,187363.47630000,183935.17970000,143949.49680000,24467.95060000,53596.82050000,99996.39460000,130515.65690000,59391.05780000,91190.62690000,69429.74460000,301926.89870000,183935.1797,368,415,297,226,1547,1353,1491,1454,913,805,548,380,143,240,415,666,245,202,234,681,382942.2,356163.3,290501.9,325677.5,149860.6,1160860.6,819401.4,775216.2,1016659.0,571850.4,359926.1,382942.2,301118.1,51908.8,113143.4,211304.8,274336.9,123061.7,190096.3,144630.0,626153.9,56.251834835167685,53.82148522620071,54.94402507578036,48.49940961365968,70.5292256731427,61.45807703041257,60.802295324581515,64.87307381794355,53.744913269600545,49.56306208243969,57.087047874846974,61.1418150991176,46.319629101199354,48.377839844646005,51.80450652049191,54.106930439100516,49.176998933558835,51.51067311414268,49.99047886139962,71.78186998056351,67.42348782961699,69.79524349338526,63.565351581210386,64.91440218462982,72.1362886932752,75.10747632413134,80.78229296477028,75.62490358866026,73.60076271521706,76.01999666051742,64.15664210470133,76.06684290030213,56.93898740372972,58.14704564818534,60.53216235593945,60.53216235593945,70.50697340944694,71.88184789459225,69.68628735146237,67.94304618578101,0.48157004933666436,0.4850820512685698,0.4854714566893991,0.48531513899727485,0.49544709909831813,0.5008045100429472,0.5128245099013081,0.5200898287261673,0.5187467102597358,0.5175222501318718,0.4780450282970488,0.47670601506677074,0.47214250118043455,0.47310084958605614,0.4738982290167147,0.4768106787492457,0.4817263033356963,0.4804691646080195,0.4798749065723868,0.47956701938589746
769,1661509380000,VGXUSDT,2022-08-26 10:23:00,0.528,0.543,0.527,0.543,387,0.622,0.546,0.572,0.527,0.544,0.541,0.545,0.552,0.572,0.576,0.565,0.565,0.589,0.622,0.543,0.543,0.527,0.534,0.524,0.538,0.543,0.552,0.543,0.546,97350.49270000,124953.05180000,62786.31850000,181187.94320000,518839.51720000,471388.17420000,418545.13070000,284187.41920000,387233.55170000,725524.22340000,105051.50320000,251433.77460000,83643.75800000,131924.80520000,299454.11560000,229187.99590000,162939.28240000,319433.98940000,232900.79360000,421465.03440000,105051.5032,359,373,299,500,1572,1646,1203,1136,1132,1988,387,913,291,578,1147,870,618,837,857,1236,196572.6,179845.3,230460.1,115342.9,329883.2,918765.9,814600.3,723588.6,500270.8,665013.2,1206052.1,196572.6,467745.5,157539.3,250022.8,559894.7,426639.8,297268.3,579822.2,426067.1,769643.7,44.12272000359785,45.707020170980535,42.75353455905318,49.432860768557134,62.86409978043303,60.25587805528476,57.4699336705883,51.499191314036956,55.46214554480675,65.62712632523736,44.482621061768995,51.65235911683281,43.31431724201335,45.270326577424,52.66409525804949,49.49014918246904,46.198849584933185,53.76024375877092,49.519728751817006,60.71121308330758,56.102227709472196,54.3084947335387,56.31408645202526,59.651834762193495,67.33172487777296,68.6182636069343,61.45115349721361,61.4511534972136,69.50965974348425,76.71692971670399,55.648819612580276,60.697674418604656,47.60916460781965,51.39391559449328,45.66394887814565,53.92858731607487,57.372156841861866,64.22696021080372,59.76283329155109,62.16395047404964,0.5397370507619323,0.5421872264740687,0.5428892514909742,0.5472107144362531,0.5620684145503062,0.5713862261380966,0.5741380588777706,0.5697590970008483,0.5755603149103565,0.5994036719616358,0.5338109911019652,0.5347200309616009,0.5302269187934796,0.5321521640578619,0.5351172910830794,0.5414816016931799,0.5486442981653545,0.5480233280806016,0.5453333333333334,0.543191276627704
770,1661515860000,VGXUSDT,2022-08-26 12:11:00,0.575,0.583,0.575,0.582,191,0.626,0.59,0.61,0.575,0.589,0.592,0.598,0.607,0.61,0.602,0.614,0.612,0.624,0.626,0.582,0.61,0.575,0.58,0.588,0.583,0.584,0.591,0.6,0.603,65507.27190000,111281.32290000,85987.82290000,228910.95260000,194145.80410000,73583.83060000,302378.65230000,273176.62140000,320474.03570000,311880.80780000,47887.61040000,138097.65530000,51867.37570000,120325.43630000,46654.14760000,154329.73520000,125598.20230000,153656.15140000,152980.48030000,119765.10090000,47887.6104,223,385,289,635,426,288,899,568,781,957,191,375,205,377,190,373,347,564,569,406,82752.8,111550.7,187418.0,143776.5,376922.8,317230.6,121290.4,495682.1,445358.9,516831.2,498890.7,82752.8,227482.2,89428.7,207322.1,79429.2,264529.5,213238.9,259214.6,254235.4,197141.3,46.53387587291503,49.740526367723426,48.02288188429631,57.02726261485083,54.522004722169925,46.93652665176155,58.73930947416405,56.96347200888978,59.11672170958247,58.486737732560734,45.2945227596236,50.177847600263505,45.50140507580963,49.40269598316742,44.67524089316456,51.14844875323762,49.30697424565419,51.04657161947396,51.00907007345649,49.18242329341162,50.62786694525457,52.36882183923303,55.730994937693836,60.26215120738318,61.67048634915727,55.973590911366045,61.69029399865174,60.28529126780346,65.38004055208624,66.159233581038,46.381654636277396,61.63518589080616,41.72798945739989,44.276847811822314,48.69608808916643,45.541582729540195,46.06762656839764,49.80717428158587,55.1521464262544,57.04702148191496,0.5840187382110975,0.5909702506204382,0.5950697933288948,0.6038482358884164,0.6078566786534504,0.6083759146464289,0.6092848552677252,0.6112798572361176,0.6169885503568023,0.6224735057893308,0.5789612275418671,0.6110419396525921,0.5800959212241382,0.5827543132324072,0.584257039580624,0.5851186242818347,0.5900766149472911,0.5967896944200993,0.6033715261185021,0.6077857560874516
771,1661529120000,VGXUSDT,2022-08-26 15:52:00,0.517,0.525,0.517,0.523,134,0.608,0.527,0.563,0.517,0.526,0.54,0.554,0.565,0.563,0.607,0.601,0.619,0.621,0.608,0.523,0.518,0.517,0.519,0.524,0.527,0.528,0.528,0.531,0.532,35014.49280000,105948.29600000,408474.23870000,213363.79620000,224469.85660000,840051.79510000,593275.83260000,488965.98410000,358851.84640000,274723.81920000,37688.52260000,93330.31170000,21796.81090000,57992.58100000,36587.68350000,36308.79880000,245677.19170000,305620.69930000,403062.34560000,222346.06420000,37688.5226,169,358,838,662,606,1876,1817,1622,1086,1131,134,178,81,191,153,160,651,511,285,446,72313.3,66589.0,199191.3,742407.7,385421.2,399236.8,1419509.6,974693.2,823320.2,583885.3,451640.2,72313.3,180510.0,42085.6,111491.0,69956.5,68925.5,467933.6,578803.2,759861.8,423315.3,46.21969337753929,51.30054483571243,65.89236028828701,54.638971373809056,55.034409626798855,72.41672175509103,61.82094685216518,58.60265159969704,53.83893603394359,51.138580336254485,46.39184528549938,53.94362879845657,45.29111746256294,47.3374494117115,46.00295723080043,45.983082634222484,58.57443161120047,63.04538629497251,71.72146211388622,63.206541896505485,62.86697573440723,71.35630983343836,77.01527791692868,80.30730087699955,78.11657133068493,86.70759199374722,81.98122895316972,84.67930590207767,84.94897880232683,75.63033085081184,60.53989511535038,67.24450715581537,55.34243102055371,57.69456597017949,64.01006376295541,68.16740839069088,69.56589465178354,69.56589465178354,73.46451480645631,74.76135291095687,0.523424446535443,0.5325780986526594,0.5460383590042046,0.5524173729720884,0.560865613129117,0.5860813043533722,0.5967377219674124,0.6041930182871088,0.6098726370337051,0.6125710759738253,0.5200724998229883,0.5167487954395857,0.5190272480746854,0.5212088538006865,0.5251555313143537,0.5255045154305852,0.5255176532120269,0.5290724259865861,0.5302355527615716,0.5246772258466149
772,1661531520000,VGXUSDT,2022-08-26 16:32:00,0.596,0.614,0.594,0.604,401,0.69,0.624,0.65,0.595,0.616,0.613,0.61,0.638,0.65,0.664,0.664,0.669,0.688,0.69,0.604,0.621,0.595,0.6,0.61,0.614,0.619,0.62,0.612,0.619,293764.91820000,102799.05130000,49646.59910000,709340.77000000,459273.84410000,433777.69880000,496914.95160000,338122.49040000,671913.19060000,535007.61820000,107713.24130000,92223.07540000,193049.99050000,163176.75060000,74381.20650000,114079.64690000,104726.40020000,142303.76430000,74031.46210000,58248.08080000,107713.2413,568,309,221,1559,1519,1257,1556,1195,1941,2000,401,442,413,449,266,364,354,522,281,295,178366.9,477711.3,167102.4,81219.3,1125682.1,703802.9,660632.6,747512.5,506151.2,978888.0,777534.8,178366.9,148214.5,322767.5,269559.9,121589.3,186193.4,168575.2,231719.4,119741.0,94399.6,54.82812631500522,45.40324832897994,43.18688856935594,65.63191465840089,56.464023884757076,55.73493253481094,57.40680388946956,51.97997524425366,60.447190720790225,56.06527489793257,44.39839806796054,40.7665663869541,49.21664670180219,47.327531281993295,41.431469833539886,43.47586867040645,42.83981284225988,44.675249487019826,40.38218608530138,39.406077346406974,50.35944144342174,48.87756333136527,47.37623122602523,59.79041730194467,63.73853053980049,67.7206663569905,67.7206663569905,69.12505774678519,73.79139189150861,74.23285764121096,44.06002185478819,49.936191934660535,38.63692211170338,40.6709279380149,45.07810651048563,46.968528809792126,49.37176903455647,49.84542261245409,45.99678468519684,49.05526339475139,0.6120094481115208,0.6147408516599445,0.6129097569805616,0.6277662451133125,0.6366940002241068,0.6535190148355614,0.6615184276819199,0.6659482838180606,0.6797588849282004,0.6862569078470172,0.5994914839212794,0.6196872294017443,0.5995788205982028,0.6053607126555971,0.6125432349944729,0.6165011296565331,0.6172985965836162,0.6153333333333333,0.6162149933268143,0.6197769588274822
